10548.0;set(['Mr. RANGEL', 'Mr. CLEMENT', 'Mr. HILL of Montana', 'Mr. CALVERT', 'Mr. WATKINS', 'Mr. ENGLISH', 'Mr. WOLF', 'Mr. GEPHARDT', 'Mr. STUPAK', 'Mr. HAYES', 'Mr. TANCREDO', 'Mr. DOGGETT', 'Mr. OSE', 'Mr. MATSUI', 'Mr. HORN', 'Mr. WU', 'Mr. THOMAS', 'Mr. METCALF', 'Mr. BALDACCI', 'Mr. STRICKLAND', 'Mr. CONDIT', 'Mr. DAVIS of Florida', 'Mr. TIERNEY', 'Mr. MEEHAN', 'Mr. KANJORSKI', 'Mr. COOK', 'Mr. COYNE', 'Mr. HUNTER', 'Mr. CROWLEY', 'Mr. ENGEL', 'Mr. HERGER', 'Mr. TANNER', 'Mr. DICKS', 'Mr. FORD', 'Mr. CARDIN', 'Mr. BACHUS', 'Mr. LEVIN', 'Mr. BASS', 'Mr. DREIER', 'Mr. NORWOOD', 'Mr. GOODLATTE', 'Mr. STEARNS', 'Mr. BERRY', 'Mr. NETHERCUTT', 'Mr. HOLT', 'Mr. CAPUANO', 'Mr. ROEMER', 'Mr. CAMP', 'Mr. ROHRABACHER', 'Mr. OWENS', 'Mr. STARK', 'Mr. FARR of California', 'Mr. BECERRA', 'Mr. HOYER', 'Mr. ARCHER', 'Mr. SANFORD', 'Mr. SALMON', 'Mr. PORTMAN', 'Mr. EVANS', 'Mr. BEREUTER', 'Mr. DAVIS of Illinois', 'Mr. TURNER', 'Mr. LATHAM', 'Mr. CUNNINGHAM', 'Mr. BROWN of Ohio', 'Mr. ARMEY', 'Mr. LIPINSKI', 'Mr. GONZALEZ', 'Mr. CASTLE', 'Mr. NEY', 'Mr. CRANE'])
36930.0;set(['Mr. GENE GREEN of Texas', 'Mr. BARTLETT of Maryland', 'Mr. HASTINGS of Florida', 'Mr. BARTON of Texas', 'Mr. SHAYS', 'Mr. BARRETT of South Carolina', 'Mr. INSLEE', 'Mr. BASS', 'Mr. BLUMENAUER', 'Mr. UDALL of Colorado', 'Mr. GEORGE MILLER of California', 'Mr. PALLONE', 'Mr. SESSIONS', 'Mr. PEARCE', 'Mr. FARR', 'Mr. LANGEVIN', 'Mr. CROWLEY', 'Mr. MARKEY', 'Mr. KUCINICH', 'Mr. DREIER', 'Mr. OSBORNE', 'Mr. HAYES', 'Mr. LEVIN', 'Mr. NUNES', 'Mr. YOUNG of Alaska', 'Mr. STARK', 'Mr. CANTOR', 'Mr. RENZI', 'Mr. POMBO', 'Mr. SALAZAR', 'Mr. GIBBONS', 'Mr. OLVER', 'Mr. WELDON of Florida', 'Mr. BOEHLERT', 'Mr. GRIJALVA', 'Mr. CASTLE', 'Mr. HAYWORTH', 'Mr. KIND', 'Mr. BISHOP of New York', 'Mr. GILCHREST', 'Mr. HALL'])
33527.0;set(['Mr. OBAMA', 'Mr. SPECTER', 'Mr. HAGEL', 'Mr. BINGAMAN', 'Mr. MARTINEZ', 'Mr. BIDEN', 'Mr. BUNNING', 'Mr. DOMENICI', 'Mr. BURR', 'Mr. KYL', 'Mr. CHAMBLISS', 'Mr. BROWNBACK', 'Mr. SMITH', 'Mr. ENZI', 'Mr. JOHNSON', 'Mr. DURBIN', 'Mr. LEAHY', 'Mr. LEVIN', 'Mr. DODD', 'Mr. BAUCUS', 'Mr. CRAIG', 'Mr. KOHL', 'Mr. ALLARD', 'Mr. JEFFORDS', 'Mr. CORZINE', 'Mr. DORGAN', 'Mr. BYRD', 'Mr. DEWINE', 'Mr. CARPER', 'Mr. COLEMAN'])
4203.0;set(['Mr. RANGEL', 'Mr. WELLER', 'Mr. EWING', 'Mr. STEARNS', 'Mr. WOLF', 'Mr. BONIOR', 'Mr. KOLBE', 'Mr. SHAYS', 'Mr. HOUGHTON', 'Mr. GILMAN', 'Mr. TANCREDO', 'Mr. FRELINGHUYSEN', 'Mr. TRAFICANT', 'Mr. BLUMENAUER', 'Mr. COBURN', 'Mr. WU', 'Mr. FALEOMAVAEGA', 'Mr. LEWIS of Georgia', 'Mr. GREEN of Texas', 'Mr. DAVIS of Florida', 'Mr. HUNTER', 'Mr. KLECZKA', 'Mr. CALVERT', 'Mr. BURTON of Indiana', 'Mr. MARKEY', 'Mr. EDWARDS', 'Mr. KUCINICH', 'Mr. KNOLLENBERG', 'Mr. BERRY', 'Mr. OXLEY', 'Mr. DICKS', 'Mr. LANTOS', 'Mr. GEPHARDT', 'Mr. PAUL', 'Mr. TOOMEY', 'Mr. CARDIN', 'Mr. PASCRELL', 'Mr. LEVIN', 'Mr. DREIER', 'Mr. NUSSLE', 'Mr. BENTSEN', 'Mr. GANSKE', 'Mr. STARK', 'Mr. DOYLE', 'Mr. COMBEST', 'Mr. ROEMER', 'Mr. ROHRABACHER', 'Mr. BECERRA', 'Mr. ARCHER', 'Mr. KASICH', 'Mr. OSE', 'Mr. ALLEN', 'Mr. PORTMAN', 'Mr. PITTS', 'Mr. BEREUTER', 'Mr. SANDERS', 'Mr. STENHOLM', 'Mr. SHAW', 'Mr. UNDERWOOD', 'Mr. LIPINSKI', 'Mr. SALMON', 'Mr. COX', 'Mr. HOYER', 'Mr. CRANE'])
4598.0;set(['Mr. RANGEL', 'Mr. WELLER', 'Mr. EWING', 'Mr. STEARNS', 'Mr. WOLF', 'Mr. BONIOR', 'Mr. KOLBE', 'Mr. SHAYS', 'Mr. HOUGHTON', 'Mr. GILMAN', 'Mr. TANCREDO', 'Mr. FRELINGHUYSEN', 'Mr. TRAFICANT', 'Mr. BLUMENAUER', 'Mr. COBURN', 'Mr. WU', 'Mr. FALEOMAVAEGA', 'Mr. LEWIS of Georgia', 'Mr. GREEN of Texas', 'Mr. DAVIS of Florida', 'Mr. HUNTER', 'Mr. KLECZKA', 'Mr. CALVERT', 'Mr. BURTON of Indiana', 'Mr. MARKEY', 'Mr. EDWARDS', 'Mr. KUCINICH', 'Mr. KNOLLENBERG', 'Mr. BERRY', 'Mr. OXLEY', 'Mr. DICKS', 'Mr. LANTOS', 'Mr. GEPHARDT', 'Mr. PAUL', 'Mr. TOOMEY', 'Mr. CARDIN', 'Mr. PASCRELL', 'Mr. LEVIN', 'Mr. DREIER', 'Mr. NUSSLE', 'Mr. BENTSEN', 'Mr. GANSKE', 'Mr. STARK', 'Mr. DOYLE', 'Mr. COMBEST', 'Mr. ROEMER', 'Mr. ROHRABACHER', 'Mr. BECERRA', 'Mr. ARCHER', 'Mr. KASICH', 'Mr. OSE', 'Mr. ALLEN', 'Mr. PORTMAN', 'Mr. PITTS', 'Mr. BEREUTER', 'Mr. SANDERS', 'Mr. STENHOLM', 'Mr. SHAW', 'Mr. UNDERWOOD', 'Mr. LIPINSKI', 'Mr. SALMON', 'Mr. COX', 'Mr. HOYER', 'Mr. CRANE'])
54701.0;set(['Mr. REID', 'Mr. BLUNT', 'Mr. SASSE', 'Mr. LANKFORD', 'Mr. SCOTT', 'Mr. MCCAIN', 'Mr. CORNYN', 'Mr. MCCONNELL', 'Mr. MURPHY', 'Mr. WICKER', 'Mr. HOEVEN', 'Mr. LEAHY', 'Mr. DURBIN', 'Mr. COATS', 'Mr. CORKER'])
39734.0;set(['Mr. INHOFE', 'Mr. BURRIS', 'Mr. ENZI', 'Mr. GRAHAM'])
6949.0;set(['Mr. BIDEN', 'Mr. GORTON', 'Mr. KYL', 'Mr. SHELBY', 'Mr. HELMS', 'Mr. LOTT', 'Mr. LIEBERMAN', 'Mr. COCHRAN', 'Mr. LEVIN'])
10432.0;set(['Mr. RANGEL', 'Mr. CLEMENT', 'Mr. HILL of Montana', 'Mr. CALVERT', 'Mr. WATKINS', 'Mr. ENGLISH', 'Mr. WOLF', 'Mr. GEPHARDT', 'Mr. STUPAK', 'Mr. HAYES', 'Mr. TANCREDO', 'Mr. DOGGETT', 'Mr. OSE', 'Mr. MATSUI', 'Mr. HORN', 'Mr. WU', 'Mr. THOMAS', 'Mr. METCALF', 'Mr. BALDACCI', 'Mr. STRICKLAND', 'Mr. CONDIT', 'Mr. DAVIS of Florida', 'Mr. TIERNEY', 'Mr. MEEHAN', 'Mr. KANJORSKI', 'Mr. COOK', 'Mr. COYNE', 'Mr. HUNTER', 'Mr. CROWLEY', 'Mr. ENGEL', 'Mr. HERGER', 'Mr. TANNER', 'Mr. DICKS', 'Mr. FORD', 'Mr. CARDIN', 'Mr. BACHUS', 'Mr. LEVIN', 'Mr. BASS', 'Mr. DREIER', 'Mr. NORWOOD', 'Mr. GOODLATTE', 'Mr. STEARNS', 'Mr. BERRY', 'Mr. NETHERCUTT', 'Mr. HOLT', 'Mr. CAPUANO', 'Mr. ROEMER', 'Mr. CAMP', 'Mr. ROHRABACHER', 'Mr. OWENS', 'Mr. STARK', 'Mr. FARR of California', 'Mr. BECERRA', 'Mr. HOYER', 'Mr. ARCHER', 'Mr. SANFORD', 'Mr. SALMON', 'Mr. PORTMAN', 'Mr. EVANS', 'Mr. BEREUTER', 'Mr. DAVIS of Illinois', 'Mr. TURNER', 'Mr. LATHAM', 'Mr. CUNNINGHAM', 'Mr. BROWN of Ohio', 'Mr. ARMEY', 'Mr. LIPINSKI', 'Mr. GONZALEZ', 'Mr. CASTLE', 'Mr. NEY', 'Mr. CRANE'])
21579.0;set(['Mr. SERRANO', 'Mr. WOLF'])
